2,Upset alert in ACC men's soccer: #1 Maryland down 4-2 to Wake Forest late in the 2nd...AND down a man after an earlier red card.
2,really bored of this host on Super Sunday doing nothing but talk and rave about Man Utd #BiasPrick
1,Looper was amazing!!! Now to the theatre to see Simon Callow's 'The Mystery of Charles Dickens' ...loving my Wednesday off work :-)
1,"Wish Maddie luck next saturday, she has a solo audition for Britain's Got Talent! :) ~ Ellie xxxxx"
2,@MeganWitmer that's crazy. I'm more jealous of u going to Joe Pa's grave! I was sad Saturday when I walked past where the statue should be:(
1,"Mizzou commemorates its win over Kentucky with a T-shirt. No, really. | Dr. Saturday - Yahoo! Sports http://t.co/2u46BvQ6 #fb"
1,Happy Valentine's Day!!! @MAziing: Everyday is the 14th!
1,Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
2,This Sunday New York Giants are going down. #Steelers
2,"As an introduction to Literature we wrote about The Woman In Black, not something I particulalry want to read, may just cry #ShitMyself"
1,"Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD"
2,"With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place."
2,"Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE"
1,I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa
2,@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!
1,"Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA"
1,@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday
1,@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
2,@politicalwire I'm still shaking my head at that decision and that the Heat &amp; Knick are actually playing tomorrow at MSG.
2,"the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G"
1,Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
1,"Fabio Capello: ""From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow"". #cantwait"
2,"Parker, Leonard steal OKC's thunder: Ninety minutes before tipoff Thursday night at the AT&amp;T Center, Oklahoma Ci... http://t.co/NNjbPSWk"
1,After watching the campaign again I have realized that Step Brothers is still the funniest Will Ferrell movie but this one is in 2nd place
1,@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
2,I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
1,"Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU"
1,@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
2,Stacie just hit me up and said my packages might be up here tomorrow if that's the case I'm not going to the rave in San Fran. #priorities
2,Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
1,"@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day ."
1,@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
1,"Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it"
1,Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
1,#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
1,#OilersMobile: July 20: Sam Gagner | http://t.co/MisqEmgQ   @gagns89 nice to have you there for at least another year!
1,think i might go see flight tomorrow just because Denzel Washington ..
1,I wish the best of luck to the boro football players and hope they kick butt Saturday for shaun #WinItForShaun
2,"Honesty is often best policy: Fabio Capello, Russia coach: ""I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."""
1,"Bestie we gotta go see ""flight"" with Denzel Washington, comes out Friday. Seems so good @Bsociallyactive"
1,"@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here."
2,This is Austin Rivers 1st game and people sucking him he a rookie chill !
2,"@HockeyyInsiderr "" @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal"" MSM just proved you're #clueless!"
1,"Im enjoying Celebrity Juice instead of sleep, going to be fooked tomorrow though"
1,"The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November &amp; December. More... http://t.co/2uz56zci"
2,@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
2,@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.
1,@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same. That's my boy
1,Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
2,"Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!"
1,Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
1,Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
2,I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
2,"Austin Rivers needs to get stronger, #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets"
1,"Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday."
2,Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
1,@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
1,"This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D"
2,"How many continents was The Challenge filmed on? ""21?"" okay, what did you fail 2nd grade?"
1,@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
1,David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
1,"November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends &amp; family. YES."
2,I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
1,"@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL"
2,@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
1,@MittRomney come on Romney I may not be able to vote from Britain but I COMPLETLEY support you !!! Good Luck !
1,WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
1,Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute) literally laughed out loud
1,Eli manning best 4th quarter QB in the game!
2,"Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65."
2,"Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now."
1,Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
2,I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
1,"Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on"
1,Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
1,"My Heart is Gold, my Twat is glass, c'mon baby can't ya see? Yes..a glass twat..better known as a ""womb with a view"" ;D LOL!"
1,I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
2,"I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)"
1,Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
1,Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation
1,Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&amp;#039;s erro... http://t.co/BjbXiPIq
1,New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
1,"I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November"
1,"Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier."
1,Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
1,Gotta go see Flight tomorrow Denzel is the greatest actor ever
2,"@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone..."
2,Kobe in the 4th is like Eli Manning. #Beware
2,"If one more commentator references how ""smart"" the Dook players are, I may just turn this mess off. #overratededucation #dook"
2,"Scariest man alive. Kendrick Perkins is close 2nd ""@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice"
1,"@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)"
1,@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
1,"@SWIRV_nation Hellyeaa ahaha, One of the 1st streets on Niggas !"
1,hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
2,Sundays in the Sag is like a Friday in Idaho.....boring as fuck!
1,"@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa"
1,If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers
1,yo I'm excited for Royal Rumble might book that Monday off work so I can watch it
1,Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
2,"Will you have lunch with me tomorrow night?-random hoe that's hitting on Castle ""NOOOOOOOOO""-Beckett"
1,@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!
1,"#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D"
2,Work almost over with then these negros won't see my face till Monday night!
1,I'll be doing the Senior Bowl fun run with my niece next Saturday
1,I hope I can get a ticket to the #1D concert in Belgium!!!You can't order them till Saturday!Pfff...:s
2,3rd and goal at the 1 and Rivers throws a int. terrible pass by Rivers . Bad decisions cost u games. Geez half time Sd 10-3
1,"Egypt's Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt's Mohamed Morsi is in Iran for the first visit... http://t.co/LG2oLqrs"
2,@matt02392 is on the radio instead. MT @WaterlooRd: It's the first week without any Waterloo Road. Going to be a boring Thursday.
2,"@staceyx8x lmao, from a garage in Boro. My mate went in for drink on Sunday night but they wouldn't serve him because it was too late, so"
1,"Ground hog day is such a good film, Sunday is for food and films #sunday"
1,"If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it."
2,Niggas was really fighting at the gas station  Sat night tho
2,Hmmm... it occurs to me that I haven't received a residual check in nearly a year now. I think I should email SAG tomorrow.
1,"Apple's increasing ""skeumorphism"" - the wood and leather effects - Tim Cook canned Scott Forstall http://t.co/6Hs47TwZ no more dodgy effects"
2,@RaggyRach next Wednesday going to the Disney one. No chance Avril will go to the universal night #wimp
1,"@AllieJayHey I hope all your loved ones back in Maryland are okay! I didn't see you, Wednesday. :)"
1,Yay Bruno Mars is coming out with a new album on December 11th.(; I MUST HAVE IT!!
1,"I'm Like.. Why the fuck ""Happy Valentines Day"" is trending on the 12th of June? but anyways, I just knew that it is celebrated in Brasil. Xx"
1,Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning
2,Being addicted to temple Run may be the worst thing that's happened to me haha.
2,"@justinbieber is gonna be in Louisville, Kentucky tomorrow &amp; I can't go to the show. I guess I'll just sit and listen to his music &amp; pretend"
1,"@Bryn2renner forget about Dook now we own that series anyways!  let's ""Beat State"" this saturday as we continue on to a succesful season."
2,@TheAmazingSalah You're saying perseverance in all instances. That doesn't mean #OccupyAUC is equivalent to 25 Jan revolution. see the diff?
1,"Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! &lt;3"
1,Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin &amp; Amigo. Best Eagles tribute band around. #illegaleagles
1,@christoferdrew Happy Valentine's day my love.. November is coming &lt;3
1,"Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO"
2,Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ)
2,"FUCK Halloween. Fuck thanksgiving. Fuck my birthday. Fuck Christmas, the New Year, Valentines, St. Patrick's, April fools. Fuck all of that."
1,Going to the GRAMMYS First entertainment law breakfast here in NYC tomorrow! I'm so excited. One step closer...
1,"@Zararugosa Good morning Becky. Hope all's well, may you all have a good day"
2,I think I may be the only person around not excited that Beyonce is the half time performer for the Superbowl.
1,@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!
2,The fact that I have no plans tomorrow night &amp; it's my last night in FL for a min &lt;&lt;&lt;&lt;&lt;&lt;
1,Loved the hair style from Friday's Jason Wu #NYFW show? We're giving you the step-by-step to recreate the look http://t.co/ToqV0jJC
1,@NoHeroesHere Glad you do. I think he may even be the next Spurs player to leave for a really big club. Before Bale possibly.
1,Just landed in Las Vegas!!! So excited to start canvassing for Obama tomorrow with @schuy_g and @Kimbemo! :) #GetOutTheVote
1,Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun.  I like my Father.
2,Don't be surprised if we end up waiting until November 16th to find out who the next POTUS is... #OhioProvisionalBallot http://t.co/VYsdhBFF
2,Rugby tonight and it's like freezing omg I may die
1,"Asia stocks mostly up on US, China data: Asian stock markets advanced Friday as a batch of upbeat economic data from the U.S. and Chi..."
1,"Breaking Dawn is coming out on the 16th , yayyy"
1,Celebrate the Chinese New Year in #Shanghai (around February) and see a dragon dance during the Spring Festival! Amazing experience!
2,Disappointing to see the UK Govt issueing reassuring messages to Tehran http://t.co/FEePWqPh Maybe they were influenced by @Nigel_Farage :)
1,@Roanmair You beat them 5-1 in the San Siro but Terry Henrys 3rd goal is world class. #NeverMindPires!
2,"Niggas is goin die on December 26th when them foams come out .. lol rs .. niggas goin rob you &amp; be like ""da shoes or ya life nigga"" lol"
2,just bought my 1st Heineken beer in Las Vegas.  ps I've lived here for 5 yrs ~what took me so long! http://t.co/WxVoBdek
1,"@thementalistcbs Can't wait for the new series, starts on Sunday over here in Britain, #redjohn"
1,"Published a new blog entry November 18 - ""Otherwise Known as Sheila the Great"" in Art in the County. http://t.co/zkZFOhfm"
1,Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution. Congratulations
1,Northern Lights Sale on Thursday; great pedigrees all the way through the catalogue! Genomics the full packages! View catalogue online!
1,Billy Cundiff may be leaving Washington.  Hopefully he won't miss the door on the way out.
1,"I THINK Bowen and Cofield will be better in 2nd yr, and hope Jenkins will be as good as he look last preseason, but those are unhatched eggs"
1,@PurpleEndorphin: I WANT TANG JUN FOR CHRISTMAS. I want him on Valentines as well!!!
1,Uh football boys... win tomorrow so we can run it in Becky's face that she wasn't there.
2,News Release 09 October 2012  Customers of the Negros sub-grid experienced a partial outage today at 5:45PM (cont) http://t.co/TLekrZox
2,"I do worry about the mentality of the average tweeter when I see Jeremy Kyle, and ""Christmas"" trending on November 1st..."
1,@DiscoveryUK #Halloween Good .. And who is the 3rd? Valentine's day? Or ?
2,"@MostDumbestLaws: A betrayed wife is legally allowed to kill her adulterous husband, but may only do so with her bare hands. (Hong Kong)"
1,"Russell Howard, then Cuckoo, then Celebrity Juice, then Family Guy, Thursday night is the best night for comedy"
2,@PYaghoobians So? They put Tebow in the top 100 and a fucking fullback in the top 100.  BTW Ray Lewis was 3rd on the overrated thing. Yup...
1,"hey @kcrw members, did you miss your shot at Leonard Cohen tix this morning on @mbeKCRW? @anne_litt will have more for you on Sunday!"
1,Gonna ride the Love Train tomorrow..dig it ...Soul Train...Ojays. .bad ass...do it... https://t.co/H6BwziP3
1,"I wish I was out MD I wanna bear on Negros shit is fun , going out Sunday to Ross snighter Sunday Finna pop off on TWL"
2,"Nick Diaz said he would ""fight GSP tomorrow if the UFC asked"". Except, you know, they wouldn't... because you're suspended..."
1,"first tweet ever, loving san diego! Busy day like always and ready for @UFC on Fuel TV tomorrow."
1,@T_ina_82 Looks gorgeous! I'm going to try it out tomorrow. Do you have a base colour or just two coats of Northern Lights in the picture?
1,&lt;--- New Icon. I may just be changing icons a lot as long as Jennette uploads pics cause she is just too beautiful
1,Dr. Mohammed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution.... http://t.co/K9HonCHt
1,@BenThePCGuy Only you can answer before I try! There's on WP8 a way to call 3rd p. apps? Like Intents on Android. I wanna switch to WP!
2,Protest against the Mitch Daniels Purdue Presidential nomination tomorrow @ Loeb Theater 2:30 pm. Bring a friend! #SOAPurdue
1,Dr. Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt!
2,This Thursday Night Football game sucks. But Go Chiefs! I just want to see hot head Rivers explode on the sideline tonight.
1,Feels like Super Bowl Sunday waiting for the big TNF game tonight! What's everyone doing for KC v SD?!? #cantcontainexcitement
1,Nebraska placed a nation-leading nine players on the first-ever Senior Bowl watch list released Saturday... http://t.co/xXEbwBKQ
1,@Ian_Walters_89 in London for Boro match Saturday... let me know what night you're out... Friday may suit me better like if optional
1,"Playing @garbage all day to prep for tomorrow's concert at Fort Canning. Go, baby, go go!"
1,@TheReidReport &amp; if the POTUS wins 2nd term isn't that NJ gov gonna go back to bashing him when his state is in better shape (2/2)
2,"@Mona_ElAshry ...those who killed Sadat are the reasons why Egyptians struggled in the past, and may face uncertain future .."
2,"Watching my favourite @Oprah behind the scenes (for the 4th time) when Jennifer Hudson goes AWOL. 'Excuse me, what the hell is going on?!'"
1,"Fabio Capello: ""From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow""."
1,Photo: Fab find! Jason Wu satin scarlet clutch at Off 5th! Whoop whoop! (Taken with Instagram) http://t.co/ZUp3WZK7
2,Time for James Harden (34 Points) to step aside and let Jeremy Lin Takeover the 4th #Linsanity #Sarcasm
1,@BYS1981 @theohioraider2 I remember 1st seeing Veldheer @ the senior bowl thinking this kid can ball. Fortunately we got him
1,Success Saturday- Having a great time at the 4th Annual Girlfriend Group Celebration! @Cheryl Wood @Chere Cofield @Vanessa Maddox
1,"SAG For Life: Stacey, April, Gabriel irieapril #mrandmrscheek happy wedding day Gabe! @ North Star Ballroom http://t.co/ywlcBEuN"
1,"The best thing about Walking Dead returning is it means Spartacus will be back soon too! (Dammit, Starz site says January)"
1,"Thanks to Jesus, CVS, My Mom &amp; My Mary...I was able to kick this flu in 1 week! Now to make it w/out My MaryJane until Monday! #struggles"
1,"@WayIeroToroWay Ahah he's a year older then me, the cool thin is that he's born on Australia day and I'm Born on the 4th of July I think"
1,@923NowFM @jenniferhudson just saw jennifer Hudson on 26th street she looks great!! Super skinny
2,NFL Commissioner Roger Goodell says he may cancel the Pro Bowl: http://t.co/XXsEiykQ Would you care if there was no Pro Bowl?
2,"I swear if tomorrow any Niner fans start tweeting about Kyle Williams tomorrow, best believe I'm gonna put you on check."
1,recap. I saw Bad 25 on Tuesday. The Spike Lee Documentary on Michael Jackson. It was beyond amazing. &amp;&amp; it was only showing for 6 days.
